ExpenseID,VendorID,ERP_System,Department,CostCenter,ExpenseType,ExpenseDate,Amount,Currency
EXP_0078234,VEND_01856,SAP,Sales,CC300,OPEX,2023-07-23,54813.31,USD
EXP_0078235,VEND_00064,SAP,Marketing,CC300,CAPEX,2024-08-03,130598.88,USD
EXP_0078236,VEND_01295,Oracle_Financials,Finance,CC300,OPEX,2023-04-11,49569.1,USD
EXP_0078237,VEND_01722,Oracle_Financials,IT,CC400,CAPEX,2024-10-03,19514.65,USD
EXP_0078238,VEND_00868,SAP,Operations,CC200,CAPEX,2023-01-02,27044.02,USD
EXP_0078239,VEND_00835,SAP,Operations,CC300,CAPEX,2023-08-29,151900.38,USD
EXP_0078240,VEND_00513,Oracle_Financials,IT,CC200,CAPEX,2024-06-09,91275.47,USD
EXP_0078241,VEND_01031,NetSuite,Operations,CC300,OPEX,2024-10-21,174424.71,USD
EXP_0078242,VEND_01417,Oracle_Financials,IT,CC100,OPEX,2025-03-05,139641.1,USD
EXP_0078243,VEND_01025,Oracle_Financials,Sales,CC100,CAPEX,2024-08-16,24422.68,USD
EXP_0078244,VEND_01285,SAP,Finance,CC300,OPEX,2023-03-17,97825.86,USD
EXP_0078245,VEND_00047,Oracle_Financials,Finance,CC100,CAPEX,2024-12-11,29880.53,USD
EXP_0078246,VEND_00868,SAP,Marketing,CC300,OPEX,2024-02-10,70957.14,USD
EXP_0078247,VEND_00778,SAP,IT,CC400,OPEX,2025-04-13,177784.65,USD
EXP_0078248,VEND_01026,NetSuite,Operations,CC100,CAPEX,2025-02-26,171525.42,USD
EXP_0078249,VEND_00535,Oracle_Financials,Operations,CC200,CAPEX,2024-02-14,92985.52,USD
EXP_0078250,VEND_00359,Oracle_Financials,Sales,CC300,OPEX,2024-05-24,121739.96,USD
EXP_0078251,VEND_01501,NetSuite,Sales,CC400,CAPEX,2024-03-27,113619.13,USD
EXP_0078252,VEND_01976,Oracle_Financials,Marketing,CC200,CAPEX,2024-12-04,52594.1,USD
EXP_0078253,VEND_01939,NetSuite,Operations,CC100,CAPEX,2023-01-28,23536.57,USD
EXP_0078254,VEND_01446,Oracle_Financials,Finance,CC400,CAPEX,2024-10-01,116490.0,USD
EXP_0078255,VEND_00815,Oracle_Financials,IT,CC300,OPEX,2025-06-07,85603.97,USD
EXP_0078256,VEND_00596,SAP,Operations,CC200,CAPEX,2024-11-25,60260.95,USD
EXP_0078257,VEND_00204,NetSuite,Sales,CC400,CAPEX,2024-01-04,101237.21,USD
EXP_0078258,VEND_00971,Oracle_Financials,Marketing,CC300,CAPEX,2023-06-08,102853.05,USD
EXP_0078259,VEND_00227,Oracle_Financials,Finance,CC100,CAPEX,2023-03-16,39146.84,USD
EXP_0078260,VEND_00948,NetSuite,Marketing,CC300,CAPEX,2024-06-03,183695.81,USD
EXP_0078261,VEND_01788,SAP,Sales,CC200,OPEX,2025-05-02,160128.74,USD
EXP_0078262,VEND_00817,Oracle_Financials,Sales,CC200,CAPEX,2023-12-07,159794.24,USD
EXP_0078263,VEND_01991,Oracle_Financials,IT,CC100,OPEX,2024-11-23,125153.17,USD
EXP_0078264,VEND_00151,Oracle_Financials,Finance,CC400,OPEX,2024-05-31,26373.41,USD
EXP_0078265,VEND_01271,SAP,Sales,CC200,OPEX,2025-05-20,143193.68,USD
EXP_0078266,VEND_01842,SAP,Sales,CC400,CAPEX,2024-01-23,40650.15,USD
EXP_0078267,VEND_00017,NetSuite,Operations,CC400,CAPEX,2024-06-27,70265.52,USD
EXP_0078268,VEND_00304,Oracle_Financials,Finance,CC300,OPEX,2025-06-15,50045.81,USD
EXP_0078269,VEND_01913,SAP,Sales,CC300,CAPEX,2025-01-03,61078.42,USD
EXP_0078270,VEND_01538,Oracle_Financials,Finance,CC400,OPEX,2023-02-13,33361.04,USD
EXP_0078271,VEND_01221,NetSuite,IT,CC400,OPEX,2023-09-25,133426.45,USD
EXP_0078272,VEND_01470,NetSuite,Sales,CC100,CAPEX,2024-12-12,28096.0,USD
EXP_0078273,VEND_01365,NetSuite,Finance,CC200,OPEX,2023-07-13,166074.06,USD
EXP_0078274,VEND_00781,NetSuite,Operations,CC300,OPEX,2024-09-12,153515.86,USD
EXP_0078275,VEND_01085,SAP,Marketing,CC200,CAPEX,2023-09-24,10130.5,USD
EXP_0078276,VEND_00267,NetSuite,Operations,CC300,CAPEX,2023-05-28,183271.61,USD
EXP_0078277,VEND_01121,NetSuite,Marketing,CC200,OPEX,2024-08-27,148657.21,USD
EXP_0078278,VEND_01307,SAP,Finance,CC300,CAPEX,2023-01-15,155331.18,USD
EXP_0078279,VEND_01271,Oracle_Financials,IT,CC400,CAPEX,2023-02-03,161514.4,USD
EXP_0078280,VEND_00035,Oracle_Financials,Operations,CC200,OPEX,2025-03-22,160445.24,USD
EXP_0078281,VEND_00786,SAP,Marketing,CC300,OPEX,2024-06-11,35543.95,USD
EXP_0078282,VEND_01493,NetSuite,Marketing,CC200,OPEX,2024-11-24,167785.74,USD
EXP_0078283,VEND_00068,NetSuite,Marketing,CC200,OPEX,2024-11-07,30455.23,USD
EXP_0078284,VEND_00189,SAP,IT,CC400,CAPEX,2024-06-27,187314.99,USD
EXP_0078285,VEND_00041,Oracle_Financials,IT,CC100,OPEX,2024-08-24,26566.61,USD
EXP_0078286,VEND_00608,NetSuite,Marketing,CC200,CAPEX,2023-05-27,109406.82,USD
EXP_0078287,VEND_00683,Oracle_Financials,Sales,CC100,OPEX,2023-12-01,111285.64,USD
EXP_0078288,VEND_00945,Oracle_Financials,Marketing,CC200,OPEX,2025-03-03,132497.64,USD
EXP_0078289,VEND_00907,SAP,IT,CC300,OPEX,2025-03-17,7571.27,USD
EXP_0078290,VEND_01091,NetSuite,Operations,CC200,CAPEX,2024-07-06,190405.19,USD
EXP_0078291,VEND_00947,SAP,Sales,CC100,OPEX,2025-04-28,122162.4,USD
EXP_0078292,VEND_01332,NetSuite,Operations,CC200,CAPEX,2024-10-11,105293.11,USD
EXP_0078293,VEND_01143,Oracle_Financials,Marketing,CC200,CAPEX,2023-11-29,156017.64,USD
EXP_0078294,VEND_00853,SAP,Operations,CC400,CAPEX,2024-05-10,122829.81,USD
EXP_0078295,VEND_01707,NetSuite,Finance,CC100,OPEX,2024-06-10,79418.86,USD
EXP_0078296,VEND_01210,SAP,Sales,CC300,CAPEX,2025-03-20,117118.7,USD
EXP_0078297,VEND_00974,SAP,Finance,CC300,OPEX,2023-07-24,35873.1,USD
EXP_0078298,VEND_01094,SAP,Sales,CC100,OPEX,2024-09-15,175071.77,USD
EXP_0078299,VEND_01011,NetSuite,IT,CC300,CAPEX,2025-01-02,159785.68,USD
EXP_0078300,VEND_00757,Oracle_Financials,Sales,CC400,CAPEX,2025-04-18,10537.53,USD
EXP_0078301,VEND_01949,NetSuite,IT,CC200,CAPEX,2024-07-11,117674.51,USD
EXP_0078302,VEND_01695,Oracle_Financials,Finance,CC400,CAPEX,2023-02-16,165845.59,USD
EXP_0078303,VEND_01007,SAP,Operations,CC200,OPEX,2023-07-16,97774.76,USD
EXP_0078304,VEND_01308,Oracle_Financials,IT,CC400,CAPEX,2024-05-04,143103.67,USD
EXP_0078305,VEND_01643,SAP,IT,CC400,OPEX,2023-01-25,7036.73,USD
EXP_0078306,VEND_01970,NetSuite,Marketing,CC200,OPEX,2023-08-08,125871.6,USD
EXP_0078307,VEND_00548,SAP,Marketing,CC100,OPEX,2024-04-08,25907.87,USD
EXP_0078308,VEND_01372,Oracle_Financials,Sales,CC100,OPEX,2024-04-27,115817.02,USD
EXP_0078309,VEND_00915,Oracle_Financials,Marketing,CC400,OPEX,2023-07-31,32405.23,USD
EXP_0078310,VEND_01219,SAP,IT,CC300,OPEX,2025-02-08,91970.5,USD
EXP_0078311,VEND_01804,Oracle_Financials,Finance,CC300,OPEX,2023-03-26,127700.64,USD
EXP_0078312,VEND_00484,NetSuite,IT,CC400,CAPEX,2023-06-07,188555.46,USD
EXP_0078313,VEND_00588,Oracle_Financials,Marketing,CC400,OPEX,2023-02-22,72294.56,USD
EXP_0078314,VEND_01304,SAP,Sales,CC400,OPEX,2024-01-13,83794.57,USD
EXP_0078315,VEND_01857,SAP,Marketing,CC400,CAPEX,2024-07-19,87920.08,USD
EXP_0078316,VEND_01372,Oracle_Financials,Operations,CC100,CAPEX,2025-03-20,148597.47,USD
EXP_0078317,VEND_01616,SAP,IT,CC400,CAPEX,2024-07-22,96137.7,USD
EXP_0078318,VEND_01941,SAP,Operations,CC400,CAPEX,2024-02-24,41970.72,USD
EXP_0078319,VEND_01502,SAP,Finance,CC400,CAPEX,2024-08-03,38175.69,USD
EXP_0078320,VEND_01122,SAP,Sales,CC200,OPEX,2024-10-19,117748.81,USD
EXP_0078321,VEND_00282,SAP,Sales,CC300,OPEX,2024-12-05,62369.15,USD
EXP_0078322,VEND_00630,NetSuite,Finance,CC100,OPEX,2023-11-10,103623.34,USD
EXP_0078323,VEND_00419,SAP,Sales,CC100,OPEX,2024-06-15,120226.72,USD
EXP_0078324,VEND_00223,SAP,Operations,CC300,OPEX,2023-12-30,18412.18,USD
EXP_0078325,VEND_01276,NetSuite,Marketing,CC100,CAPEX,2023-07-30,31098.46,USD
EXP_0078326,VEND_00080,Oracle_Financials,Operations,CC300,OPEX,2024-12-09,164333.17,USD
EXP_0078327,VEND_00826,SAP,Sales,CC100,CAPEX,2023-03-05,27595.71,USD
EXP_0078328,VEND_00682,SAP,IT,CC200,CAPEX,2024-04-12,193675.39,USD
EXP_0078329,VEND_00413,SAP,Sales,CC100,CAPEX,2023-09-16,67155.66,USD
EXP_0078330,VEND_01693,NetSuite,Operations,CC100,OPEX,2024-06-16,98279.22,USD
EXP_0078331,VEND_01417,SAP,Operations,CC100,CAPEX,2024-04-14,45538.98,USD
EXP_0078332,VEND_00334,NetSuite,Marketing,CC400,CAPEX,2024-07-18,115353.8,USD
EXP_0078333,VEND_00889,SAP,Sales,CC400,OPEX,2023-03-21,34399.86,USD
EXP_0078334,VEND_01352,Oracle_Financials,Marketing,CC400,OPEX,2025-04-03,128385.67,USD
EXP_0078335,VEND_01026,NetSuite,Marketing,CC200,CAPEX,2023-07-13,173185.57,USD
EXP_0078336,VEND_01227,Oracle_Financials,Finance,CC100,CAPEX,2023-09-20,43594.29,USD
EXP_0078337,VEND_00258,NetSuite,IT,CC400,CAPEX,2023-01-23,16723.13,USD
EXP_0078338,VEND_00763,NetSuite,IT,CC400,OPEX,2025-01-10,132575.4,USD
EXP_0078339,VEND_01391,NetSuite,IT,CC200,CAPEX,2024-08-29,186377.77,USD
EXP_0078340,VEND_01170,NetSuite,Finance,CC300,CAPEX,2023-12-24,181815.97,USD
EXP_0078341,VEND_00837,Oracle_Financials,Marketing,CC100,CAPEX,2024-12-08,101037.98,USD
EXP_0078342,VEND_01402,SAP,Operations,CC100,CAPEX,2024-10-31,50954.39,USD
EXP_0078343,VEND_01465,Oracle_Financials,Finance,CC400,CAPEX,2023-05-01,63253.54,USD
EXP_0078344,VEND_00455,SAP,Operations,CC400,CAPEX,2023-10-08,96167.87,USD
EXP_0078345,VEND_01431,Oracle_Financials,Operations,CC100,CAPEX,2023-01-15,44478.32,USD
EXP_0078346,VEND_01811,Oracle_Financials,Finance,CC200,CAPEX,2023-11-24,76773.78,USD
EXP_0078347,VEND_00019,NetSuite,Sales,CC200,CAPEX,2023-02-28,88619.88,USD
EXP_0078348,VEND_00954,NetSuite,Finance,CC300,CAPEX,2025-01-31,108270.7,USD
EXP_0078349,VEND_01904,NetSuite,Sales,CC400,CAPEX,2023-03-15,191113.32,USD
EXP_0078350,VEND_00979,Oracle_Financials,Operations,CC100,CAPEX,2024-07-20,143532.79,USD
EXP_0078351,VEND_00433,NetSuite,Marketing,CC300,OPEX,2023-04-14,42612.48,USD
EXP_0078352,VEND_01453,NetSuite,Marketing,CC100,OPEX,2023-09-06,118718.79,USD
EXP_0078353,VEND_00252,Oracle_Financials,Sales,CC300,OPEX,2024-12-28,3118.44,USD
EXP_0078354,VEND_00796,Oracle_Financials,Finance,CC200,OPEX,2025-05-14,50165.06,USD
EXP_0078355,VEND_01867,SAP,Sales,CC100,CAPEX,2024-12-27,59647.15,USD
EXP_0078356,VEND_01586,NetSuite,Marketing,CC100,CAPEX,2024-01-31,146920.86,USD
EXP_0078357,VEND_00907,NetSuite,Operations,CC100,CAPEX,2023-03-18,188434.51,USD
EXP_0078358,VEND_01847,NetSuite,Operations,CC400,CAPEX,2024-05-21,45432.71,USD
EXP_0078359,VEND_00649,SAP,IT,CC100,CAPEX,2025-06-18,5013.34,USD
EXP_0078360,VEND_00910,NetSuite,Sales,CC200,CAPEX,2023-02-04,120312.18,USD
EXP_0078361,VEND_00738,Oracle_Financials,Finance,CC200,CAPEX,2023-01-03,54716.25,USD
EXP_0078362,VEND_00221,SAP,Finance,CC400,CAPEX,2023-02-08,19967.7,USD
EXP_0078363,VEND_00113,SAP,IT,CC200,OPEX,2023-10-10,41916.46,USD
EXP_0078364,VEND_01173,Oracle_Financials,IT,CC300,CAPEX,2024-06-11,108946.14,USD
EXP_0078365,VEND_00560,NetSuite,IT,CC300,CAPEX,2025-04-19,189101.29,USD
EXP_0078366,VEND_01082,NetSuite,Marketing,CC300,OPEX,2024-01-02,37362.54,USD
EXP_0078367,VEND_00197,Oracle_Financials,Sales,CC200,CAPEX,2023-11-08,115479.83,USD
EXP_0078368,VEND_01761,Oracle_Financials,Sales,CC300,CAPEX,2025-01-15,168739.46,USD
EXP_0078369,VEND_01673,NetSuite,IT,CC200,CAPEX,2024-11-03,76581.36,USD
EXP_0078370,VEND_01731,Oracle_Financials,Operations,CC200,OPEX,2023-04-22,26723.55,USD
EXP_0078371,VEND_01742,Oracle_Financials,Marketing,CC300,CAPEX,2025-01-11,107166.39,USD
EXP_0078372,VEND_01042,NetSuite,IT,CC100,OPEX,2025-05-20,116481.5,USD
EXP_0078373,VEND_00780,SAP,Finance,CC400,OPEX,2025-02-28,151667.66,USD
EXP_0078374,VEND_00215,Oracle_Financials,IT,CC200,CAPEX,2025-01-28,18088.83,USD
EXP_0078375,VEND_01742,NetSuite,Sales,CC300,CAPEX,2023-05-19,51078.1,USD
EXP_0078376,VEND_00636,NetSuite,Sales,CC400,OPEX,2024-11-29,63769.15,USD
EXP_0078377,VEND_01040,NetSuite,Finance,CC400,CAPEX,2023-07-16,129184.09,USD
EXP_0078378,VEND_00677,SAP,Operations,CC100,CAPEX,2024-11-12,69719.92,USD
EXP_0078379,VEND_00660,Oracle_Financials,Finance,CC200,OPEX,2023-09-14,196523.56,USD
EXP_0078380,VEND_01812,Oracle_Financials,IT,CC300,CAPEX,2024-06-02,68328.79,USD
EXP_0078381,VEND_01423,SAP,Marketing,CC100,OPEX,2023-04-17,181036.33,USD
EXP_0078382,VEND_00233,NetSuite,IT,CC100,OPEX,2023-01-09,151147.06,USD
EXP_0078383,VEND_00025,SAP,Marketing,CC200,CAPEX,2025-06-14,32155.05,USD
EXP_0078384,VEND_01425,SAP,Operations,CC100,CAPEX,2025-01-12,40284.69,USD
EXP_0078385,VEND_01804,Oracle_Financials,Operations,CC400,CAPEX,2024-08-19,197070.11,USD
EXP_0078386,VEND_01389,Oracle_Financials,Sales,CC200,CAPEX,2023-10-19,92508.5,USD
EXP_0078387,VEND_00938,NetSuite,Operations,CC100,OPEX,2024-11-25,130270.11,USD
EXP_0078388,VEND_01319,Oracle_Financials,Sales,CC100,OPEX,2023-11-30,118984.17,USD
EXP_0078389,VEND_01019,SAP,Marketing,CC400,CAPEX,2023-06-19,178791.8,USD
EXP_0078390,VEND_01976,SAP,Sales,CC300,OPEX,2023-11-22,134018.84,USD
EXP_0078391,VEND_01461,NetSuite,Finance,CC400,CAPEX,2023-12-01,29403.2,USD
EXP_0078392,VEND_00071,SAP,Sales,CC100,CAPEX,2023-09-12,23471.12,USD
EXP_0078393,VEND_01736,SAP,Sales,CC300,OPEX,2024-12-17,93409.26,USD
EXP_0078394,VEND_01583,SAP,Operations,CC300,OPEX,2024-08-08,74102.71,USD
EXP_0078395,VEND_00025,NetSuite,Operations,CC300,CAPEX,2024-01-30,154792.48,USD
EXP_0078396,VEND_01749,NetSuite,Marketing,CC200,CAPEX,2023-05-30,83362.61,USD
EXP_0078397,VEND_01970,Oracle_Financials,IT,CC400,CAPEX,2023-11-27,80743.57,USD
EXP_0078398,VEND_01398,Oracle_Financials,IT,CC200,OPEX,2025-05-12,155800.53,USD
EXP_0078399,VEND_01569,SAP,Operations,CC100,OPEX,2024-01-05,97467.43,USD
EXP_0078400,VEND_00458,SAP,Marketing,CC300,OPEX,2024-03-17,65163.15,USD
EXP_0078401,VEND_01238,Oracle_Financials,Sales,CC400,OPEX,2023-03-22,158844.69,USD
EXP_0078402,VEND_00211,SAP,Sales,CC300,OPEX,2023-10-06,108689.34,USD
EXP_0078403,VEND_00541,Oracle_Financials,Operations,CC300,OPEX,2023-10-03,46910.37,USD
EXP_0078404,VEND_00771,Oracle_Financials,Finance,CC400,OPEX,2023-04-14,32300.6,USD
EXP_0078405,VEND_01063,NetSuite,Marketing,CC200,OPEX,2023-06-09,100314.67,USD
EXP_0078406,VEND_01284,Oracle_Financials,IT,CC100,OPEX,2024-11-10,29315.96,USD
EXP_0078407,VEND_00677,NetSuite,Finance,CC400,CAPEX,2025-01-03,142973.34,USD
EXP_0078408,VEND_00095,NetSuite,Finance,CC200,CAPEX,2025-02-20,44827.34,USD
EXP_0078409,VEND_01414,NetSuite,IT,CC300,OPEX,2024-12-09,101781.17,USD
EXP_0078410,VEND_00220,NetSuite,Marketing,CC200,CAPEX,2025-03-09,15839.95,USD
EXP_0078411,VEND_00906,NetSuite,Finance,CC300,OPEX,2025-01-21,66800.3,USD
EXP_0078412,VEND_01292,Oracle_Financials,Sales,CC300,OPEX,2024-07-31,17796.9,USD
EXP_0078413,VEND_01518,SAP,Sales,CC400,CAPEX,2024-07-09,114906.56,USD
EXP_0078414,VEND_01654,Oracle_Financials,IT,CC100,OPEX,2024-04-01,53224.21,USD
EXP_0078415,VEND_01090,NetSuite,Sales,CC100,OPEX,2023-03-04,179921.93,USD
EXP_0078416,VEND_01411,SAP,IT,CC100,OPEX,2023-03-06,179103.3,USD
EXP_0078417,VEND_00193,NetSuite,IT,CC400,OPEX,2025-05-10,35703.89,USD
EXP_0078418,VEND_01344,Oracle_Financials,Marketing,CC400,CAPEX,2023-03-01,113713.63,USD
EXP_0078419,VEND_01571,Oracle_Financials,Finance,CC300,OPEX,2024-09-18,120424.91,USD
EXP_0078420,VEND_01944,NetSuite,Marketing,CC200,CAPEX,2023-07-15,36205.69,USD
EXP_0078421,VEND_00175,NetSuite,Operations,CC200,CAPEX,2024-11-08,7454.72,USD
EXP_0078422,VEND_00112,Oracle_Financials,IT,CC200,CAPEX,2023-05-13,58429.96,USD
EXP_0078423,VEND_01332,SAP,IT,CC400,CAPEX,2023-05-05,146696.0,USD
EXP_0078424,VEND_01826,NetSuite,Marketing,CC100,CAPEX,2023-12-08,117685.45,USD
EXP_0078425,VEND_01364,Oracle_Financials,Finance,CC400,OPEX,2023-05-30,177663.92,USD
EXP_0078426,VEND_01104,NetSuite,Finance,CC300,CAPEX,2024-08-25,39619.49,USD
EXP_0078427,VEND_01502,SAP,Finance,CC300,OPEX,2023-09-19,80389.34,USD
EXP_0078428,VEND_00111,SAP,Finance,CC200,CAPEX,2023-04-21,146696.64,USD
EXP_0078429,VEND_01511,SAP,IT,CC400,OPEX,2024-05-23,87389.57,USD
EXP_0078430,VEND_01945,NetSuite,IT,CC200,OPEX,2025-04-05,92524.59,USD
EXP_0078431,VEND_00453,Oracle_Financials,Finance,CC100,OPEX,2024-03-17,122706.55,USD
EXP_0078432,VEND_00413,NetSuite,Marketing,CC200,CAPEX,2023-04-23,118007.2,USD
EXP_0078433,VEND_00604,NetSuite,Marketing,CC200,CAPEX,2023-04-24,117802.76,USD
EXP_0078434,VEND_00960,NetSuite,IT,CC200,CAPEX,2023-04-09,25092.98,USD
EXP_0078435,VEND_01973,SAP,Marketing,CC300,OPEX,2025-05-21,153345.44,USD
EXP_0078436,VEND_00186,SAP,Finance,CC100,CAPEX,2023-11-12,126122.35,USD
EXP_0078437,VEND_01577,NetSuite,Operations,CC400,OPEX,2024-06-11,10418.03,USD
EXP_0078438,VEND_01111,NetSuite,Sales,CC200,OPEX,2023-08-28,97979.13,USD
EXP_0078439,VEND_01248,NetSuite,Sales,CC400,CAPEX,2023-06-11,198247.93,USD
EXP_0078440,VEND_00051,Oracle_Financials,IT,CC300,CAPEX,2023-09-14,111248.73,USD
EXP_0078441,VEND_01150,NetSuite,Finance,CC100,CAPEX,2025-02-07,163951.64,USD
EXP_0078442,VEND_01170,SAP,Operations,CC100,OPEX,2024-12-21,154617.54,USD
EXP_0078443,VEND_01065,SAP,Finance,CC300,CAPEX,2023-02-08,181527.81,USD
EXP_0078444,VEND_00355,Oracle_Financials,Finance,CC100,OPEX,2024-09-05,65091.86,USD
EXP_0078445,VEND_01469,Oracle_Financials,IT,CC200,OPEX,2024-02-20,78586.82,USD
EXP_0078446,VEND_00363,Oracle_Financials,IT,CC200,CAPEX,2025-02-06,185614.48,USD
EXP_0078447,VEND_00536,SAP,Sales,CC300,OPEX,2023-12-18,103345.14,USD
EXP_0078448,VEND_01839,SAP,Marketing,CC200,OPEX,2025-02-14,88277.69,USD
EXP_0078449,VEND_01308,NetSuite,Finance,CC400,CAPEX,2023-05-19,19238.67,USD
EXP_0078450,VEND_00036,NetSuite,Marketing,CC400,CAPEX,2024-11-24,36188.73,USD
EXP_0078451,VEND_00277,SAP,Finance,CC200,CAPEX,2024-02-26,63292.7,USD
EXP_0078452,VEND_01720,Oracle_Financials,Finance,CC200,CAPEX,2025-04-12,27368.44,USD
EXP_0078453,VEND_01349,SAP,Marketing,CC300,OPEX,2023-03-20,97774.36,USD
EXP_0078454,VEND_01690,SAP,Finance,CC100,OPEX,2023-05-15,20813.06,USD
EXP_0078455,VEND_01010,Oracle_Financials,Finance,CC400,OPEX,2023-05-07,20143.03,USD
EXP_0078456,VEND_00182,SAP,Finance,CC200,CAPEX,2024-02-02,5423.14,USD
EXP_0078457,VEND_00471,SAP,IT,CC300,CAPEX,2025-04-17,53388.68,USD
EXP_0078458,VEND_01836,Oracle_Financials,Finance,CC100,OPEX,2025-03-17,342.55,USD
EXP_0078459,VEND_00417,SAP,Sales,CC200,OPEX,2024-02-27,164585.63,USD
EXP_0078460,VEND_01690,NetSuite,Sales,CC300,CAPEX,2025-01-01,90862.77,USD
EXP_0078461,VEND_00889,SAP,Marketing,CC400,OPEX,2024-07-31,138426.88,USD
EXP_0078462,VEND_01174,Oracle_Financials,Operations,CC400,OPEX,2023-11-02,28258.17,USD
EXP_0078463,VEND_00404,Oracle_Financials,Finance,CC300,OPEX,2024-06-12,126726.97,USD
EXP_0078464,VEND_00514,NetSuite,Operations,CC100,OPEX,2023-04-01,82311.54,USD
EXP_0078465,VEND_01833,Oracle_Financials,Marketing,CC300,OPEX,2024-12-20,26320.78,USD
EXP_0078466,VEND_00566,Oracle_Financials,IT,CC300,CAPEX,2025-05-15,150933.03,USD
EXP_0078467,VEND_00441,SAP,Sales,CC100,OPEX,2024-10-14,88303.88,USD
EXP_0078468,VEND_01938,NetSuite,IT,CC400,CAPEX,2023-03-03,93368.07,USD
EXP_0078469,VEND_01925,SAP,Finance,CC300,OPEX,2023-01-02,67050.47,USD
EXP_0078470,VEND_01270,SAP,Operations,CC400,OPEX,2023-03-20,190682.43,USD
EXP_0078471,VEND_00992,NetSuite,Sales,CC300,OPEX,2023-03-07,164111.51,USD
EXP_0078472,VEND_01070,Oracle_Financials,Sales,CC300,CAPEX,2023-06-18,71541.99,USD
EXP_0078473,VEND_00075,NetSuite,Marketing,CC400,OPEX,2024-12-27,169482.29,USD
EXP_0078474,VEND_01173,Oracle_Financials,Marketing,CC200,OPEX,2023-08-01,61027.32,USD
EXP_0078475,VEND_00406,Oracle_Financials,IT,CC300,CAPEX,2023-08-13,68607.93,USD
EXP_0078476,VEND_00003,SAP,Sales,CC100,CAPEX,2024-12-13,61797.76,USD
EXP_0078477,VEND_01033,SAP,Sales,CC200,OPEX,2023-01-24,169801.35,USD
EXP_0078478,VEND_00514,SAP,Operations,CC400,OPEX,2023-05-06,131420.76,USD
EXP_0078479,VEND_01262,Oracle_Financials,Sales,CC300,OPEX,2024-03-05,22835.35,USD
EXP_0078480,VEND_00540,NetSuite,Finance,CC400,OPEX,2024-04-10,156448.62,USD
EXP_0078481,VEND_00290,NetSuite,Finance,CC400,CAPEX,2024-08-16,72029.47,USD
EXP_0078482,VEND_00181,Oracle_Financials,Marketing,CC300,CAPEX,2025-04-25,34438.45,USD
EXP_0078483,VEND_01339,SAP,Finance,CC400,OPEX,2024-01-26,81603.25,USD
EXP_0078484,VEND_00266,Oracle_Financials,Sales,CC200,OPEX,2023-12-12,62195.28,USD
EXP_0078485,VEND_00083,NetSuite,Operations,CC100,CAPEX,2024-01-13,37546.2,USD
EXP_0078486,VEND_01885,SAP,Finance,CC200,CAPEX,2024-10-02,182444.53,USD
EXP_0078487,VEND_01789,NetSuite,Operations,CC200,CAPEX,2024-02-04,76197.57,USD
EXP_0078488,VEND_00258,NetSuite,Finance,CC300,OPEX,2024-10-28,182618.91,USD
EXP_0078489,VEND_01584,SAP,IT,CC400,OPEX,2024-04-20,38830.33,USD
EXP_0078490,VEND_01670,SAP,IT,CC100,OPEX,2023-09-09,138848.39,USD
EXP_0078491,VEND_01836,NetSuite,Finance,CC100,OPEX,2023-07-11,132754.84,USD
EXP_0078492,VEND_00950,SAP,IT,CC400,OPEX,2023-08-15,76065.48,USD
EXP_0078493,VEND_00199,SAP,Operations,CC300,CAPEX,2024-07-15,92431.72,USD
EXP_0078494,VEND_01316,Oracle_Financials,Operations,CC200,OPEX,2025-01-14,99172.2,USD
EXP_0078495,VEND_00648,Oracle_Financials,Sales,CC100,OPEX,2024-10-24,84304.44,USD
EXP_0078496,VEND_01107,Oracle_Financials,IT,CC300,OPEX,2025-03-28,182596.15,USD
EXP_0078497,VEND_00266,SAP,Operations,CC400,OPEX,2023-07-16,143038.28,USD
EXP_0078498,VEND_01441,Oracle_Financials,Sales,CC400,CAPEX,2024-02-02,135238.99,USD
EXP_0078499,VEND_00997,NetSuite,IT,CC400,OPEX,2024-06-01,153241.12,USD
EXP_0078500,VEND_00870,Oracle_Financials,Marketing,CC400,CAPEX,2023-11-11,97656.2,USD
EXP_0078501,VEND_00731,NetSuite,Marketing,CC400,CAPEX,2023-04-12,182763.33,USD
EXP_0078502,VEND_00861,NetSuite,Sales,CC200,CAPEX,2023-10-28,177862.12,USD
EXP_0078503,VEND_00019,Oracle_Financials,Operations,CC100,CAPEX,2023-09-04,181615.37,USD
EXP_0078504,VEND_01554,Oracle_Financials,Sales,CC400,OPEX,2023-11-11,191318.58,USD
EXP_0078505,VEND_00371,SAP,Sales,CC100,OPEX,2023-10-16,72785.41,USD
EXP_0078506,VEND_01715,SAP,IT,CC100,CAPEX,2024-02-07,154247.62,USD
EXP_0078507,VEND_01047,Oracle_Financials,Sales,CC300,CAPEX,2023-06-23,50456.49,USD
EXP_0078508,VEND_01409,NetSuite,Operations,CC100,OPEX,2023-06-29,163782.07,USD
EXP_0078509,VEND_01851,Oracle_Financials,Marketing,CC200,CAPEX,2025-04-01,144008.35,USD
EXP_0078510,VEND_01780,SAP,IT,CC400,OPEX,2024-06-01,187347.19,USD
EXP_0078511,VEND_00619,SAP,Marketing,CC400,OPEX,2023-01-24,162484.1,USD
EXP_0078512,VEND_00643,NetSuite,Marketing,CC200,CAPEX,2025-02-06,41765.92,USD
EXP_0078513,VEND_01546,SAP,IT,CC100,CAPEX,2024-05-13,61063.28,USD
